k,rho,nu,beta,delta,sigma,lower,upper
-0.005802893832345389,0.9873008212735976,1.0137204861755578,-1.0029018446052342,-1.0130955059929638,-2.0,-2.06,-1.95
-0.03335411497939685,1.0057281967898768,1.00970771039577,-1.0160476951445094,-1.0040490400874074,-1.98,-2.04,-1.93
-0.0026922160908337493,0.9900527067586986,1.0273781355829699,-0.9972773751714117,-1.0022415529931104,-2.0,-2.07,-1.93
-0.023296147893568445,0.9935497343038278,1.0225347652344257,-1.0167151988265326,-1.0323065739904085,-1.97,-2.07,-1.88
-0.04356574722695586,1.0272426531451342,1.0483415669747989,-1.008634784145404,-1.0096357920002816,-1.96,-2.08,-1.86
-0.01747033693172581,1.0147594675729374,0.9919410081720716,-1.0029266654126539,-1.0118912515823415,-1.99,-2.07,-1.91
-0.0029894726538803327,1.004515298935185,0.9811217847526176,-1.0092133456330905,-1.000703101974664,-1.94,-2.04,-1.86
-0.005753920999820704,0.9860017323390897,1.0358087471130197,-1.005824070545446,-0.995556229084066,-2.03,-2.11,-1.95
-0.0060764118336846945,1.0190104027121816,0.9728282106691084,-0.9972797570326957,-0.9800058269532951,-2.04,-2.16,-1.92
-0.007748977397713685,0.997151577533974,1.0240988291974142,-0.997714062159816,-1.0075098000317104,-2.01,-2.1,-1.92
0.015457223100189628,0.9633263912560324,0.9753699275888785,-0.9953740657893945,-1.013220201971945,-2.03,-2.09,-1.97
0.006822746814043624,0.9931005380056362,1.0202052201641685,-0.9936443854311348,-0.9940710107695003,-2.01,-2.06,-1.94
0.012477354400571058,1.0027992523010432,1.0111112029987024,-0.9917838044369672,-0.9939012848153765,-1.97,-2.05,-1.9
0.0062317750010319325,0.9945105737884511,1.009959183637328,-0.9982015978663996,-1.002414256986448,-1.99,-2.11,-1.87
-0.010147024873640637,1.000929945027028,0.9844497521506504,-1.0133678070481311,-1.0027865634213082,-1.93,-2.02,-1.84
-0.0034120598388460628,0.9911741799026625,0.9739670270432028,-1.0202097368540404,-1.0040178237495523,-1.93,-2.03,-1.83
-0.043560764115100056,1.0219723139191497,1.0139042197675892,-1.0129056012998365,-1.024615501438833,-1.97,-2.08,-1.87
-0.0007330455234881676,0.9857670467932863,1.000806660999582,-1.01177539633934,-0.9883438726781266,-2.03,-2.14,-1.94
-0.012958873079435974,1.0036995282905425,0.9882232461528049,-0.9997340338166312,-1.0217176736536866,-1.95,-2.06,-1.85
0.009447625988917475,1.0314633467201513,0.992275647532818,-0.9963746543772691,-0.991404198965542,-1.97,-2.07,-1.87
0.009630720429192167,1.0020687678651734,0.9917699905998641,-1.0003443024383896,-1.006461171920523,-2.07,-2.18,-1.97
-0.015363221927580962,1.0128145504799702,0.9911373888724015,-1.0163916640199644,-1.006912057744643,-1.97,-2.05,-1.89
-0.02653660402210465,1.025929152203389,1.040097418249648,-0.9981508423600884,-1.0021056331395672,-2.0,-2.09,-1.92
0.011028409499694932,0.9790815253346035,1.0189114517826168,-1.0035484717927337,-0.9947562777623177,-2.04,-2.16,-1.91
-0.05701473181797227,1.019471684340687,1.0565509192742022,-1.0068794931730327,-1.0258378683501643,-2.1,-2.2,-2.01
-0.03410239823387522,1.0029843412980863,1.0184127158741896,-1.0077538657207916,-1.031982588882387,-2.04,-2.14,-1.93
-0.03417984243868848,1.0231303131286278,1.002012491862545,-1.011190509114216,-1.0013023238037437,-2.02,-2.13,-1.92
-0.0003947615853634209,1.0107598967025926,1.0109382613861695,-0.9938423999133362,-0.9876645694211486,-1.94,-2.04,-1.84
0.002340367344014172,1.0027994483756633,1.0174780334632882,-1.0066485877008056,-1.0050313288570214,-1.87,-1.96,-1.79
-0.03866822424952398,1.0121298182050023,0.9858785739670499,-1.023801980147161,-1.0040134106412708,-1.95,-2.06,-1.84
-0.019515534606815845,1.016862986113112,1.0022551340933985,-1.0171473592840485,-1.0086677660728807,-2.0,-2.16,-1.87
0.010452899365029314,1.0078872940030132,0.9991848840044664,-0.9928538963977206,-0.9980021594039559,-2.05,-2.14,-1.97
-0.000676602043749456,0.9838783935059798,1.0060760317271509,-1.003808269618891,-1.0028253292546119,-1.95,-2.03,-1.87
-0.016636972992291048,1.0047474321903396,0.986302885370705,-1.010375285165355,-0.9892624168192325,-1.94,-2.01,-1.87
-0.043494671860851236,1.0064502274161307,1.0132665213772705,-1.015090640762696,-1.02404395977692,-2.0,-2.07,-1.93
-0.028960954508110835,1.0264889847835574,1.0126728986389826,-1.0061206662549096,-1.003985753797401,-1.93,-2.06,-1.82
-0.0007583413270658493,1.016569178354727,1.0193562580741917,-0.9898592362701044,-1.0001255052272855,-2.02,-2.12,-1.93
0.04700099396757072,1.0053930687907553,0.9659193629773095,-0.9848627442815234,-0.9931328470039598,-1.98,-2.04,-1.92
-0.017928372411588088,0.9984122041280279,1.0030779796433187,-1.001079495431179,-1.005700915276128,-2.01,-2.14,-1.89
0.029655001222309775,1.023674151064478,1.0037179068648026,-0.9845163874114395,-0.9676604141269753,-1.93,-2.0,-1.87
